"rekin","(m) <fr. requin> 1. drapieżna ryba morska, osiągająca znaczne rozmiary, o charakterystycznym ostrym pysku; niektóre gatunki są niebezpieczne dla człowieka: rekin ludojad; 2. pot. osoba chciwa, twarda, bezwzględna w interesach, potentat finansowy o takich cechach: rekin biznesu; osoba lub firma mająca duże wpływy, silną pozycję"
"marakas","(m) <hiszp. maracas> muz. perkusyjny instrument muzyczny pochodzenia indiańskiego, pierwotnie z małej dyni lub orzecha kokosowego, kula na trzonku, napełniona żwirem, kamyczkami, śrutem, ziarnkami"
"fanaberia","(częściej w lm) <ros. fanabiérija pyszałkowatość> 1. kaprysy, grymasy, fochy; 2. rzeczy wyszukane, wymyślne"
"dominować","<łac. dominor> panować, górować nad kimś lub nad czymś, przewyższać kogoś, coś"
"faryzeizm","<od faryzeusz, niem. Pharisäismus, fr. pharisa?sme> 1. poglądy faryzeuszy, stronnictwa religijno-politycznego w starożytnej Judei; 2. obłuda, hipokryzja  faryzeuszostwo"
"reparacje","(lm) <fr. réparations> świadczenia wypłacane państwu przez inne państwo za wyrządzone szkody, straty: reparacje wojenne, suma reparacji, wypłacać reparacje ? reparacyjny"
"esencja","(ż) <łac. essentia istota> istota rzeczy, jądro sprawy; pot. skondensowany wywar z herbaty, ziół lub olejków aromatycznych: esencja ziołowa, aromatyczna, bulionowa, octowa  esencjonalny"
"maszkaron","(m) <fr. mascaron, wł. mascherone> archit. motyw dekoracyjny w postaci stylizowanej głowy ludzkiej (lub zwierzęcej) o groteskowo zdeformowanych rysach, stosowany jako ozdoba budowli, najczęściej w gotyku i baroku"
"gaza","(ż) <fr. gaze, ang. gauze, wł. garza gaza> cienka, półprzezroczysta tkanina, rzadkie płótno bawełniane, używane po wyjałowieniu do bandażowania i opatrywania ran: gaza opatrunkowa"
"adaptować się","<łac.> dostosowywać się do otoczenia (przyrodniczego, kulturalnego, społecznego): ktoś się szybko adaptuje, ma łatwość adaptacji  zaadaptować (co, do czego); zaadaptowany (do czego)  adapter"
"kondycja","(ż) <łac. condicio umowa, warunek> 1. stan sprawności kogo lub czego: być w dobrej, złej kondycji fizycznej, psychicznej, ekonomicznej; mieć, poprawić kondycję, trening kondycyjny; 2. daw. warunek czego (zw. w lm): postawić komuś kondycje ? kondycjonalizm"
"syntaksa","(ż) <fr. syntaxe, z łac. syntaxis składnia, z gr. sýntaxis zestrój, szyk wojskowy, konstrukcja składniowa> dział gramatyki zajmujący się budową zdania, składnia ? syntaktyczny, syntaktyka"
"angaż","(m) <fr. engager; engagement angażowanie> przyjęcie do pracy, zawarcie umowy z pracownikiem; zatrudnienie  angażować kogo, co/się, do czego/w co),: otrzymać/dać angaż; zaangażować kogo w co/do czego, zaangażowany w co //do czego"
"letejski","(przym.) <od Lete> mit. gr. woda letejska woda z rzeki Lete, której picie przynosiło zmarłym zapomnienie przeszłości"
"uniformizm","(m) <łac. uniformis jednakowy> dążenie do ujednolicenia czegoś, jednolity wygląd, jednostajność, jednolitość; brak zindywidualizowania"
"pechowiec","(m) <od pechowy> pot. człowiek, którego prześladuje pech, któremu się w życiu nie wiedzie"
"dyrektywa","(ż) <fr. directive> wskazówka dotycząca postępowania; wytyczna, zalecenie"
"kopia","(ż) <łac. copia obfitość, wielka ilość> drugi, identyczny egzemplarz czego, dokładna odbitka kserograficzna: kopia dokumentu, wierna kopia swojej matki, kserokopia ? kopiarka, kopiować co; kopista, kopiowy"
"kompakt","(m) <ang. compact spakowany, zajmujący mało miejsca, z łac. compactus zwięzły> 1. urządzenie zespolone (np. radio, magnetofon i adapter) we wspólnej obudowie; 2. płyta nagraniowa typu CD (ang. skrót compact disk płyta kompaktowa), na której można nagrać bardzo dużo informacji (teksty, muzyka itp.); 3. urządzenie do odtwarzania takich płyt: odtwarzacz kompaktów // kompaktowy ? skompaktować co, skompaktowany"
"sotnia","(ż) <ros., od sto> konny oddział liczący około stu osób: sotnia kozacka"
"diesel","(m) <niem.> wysokoprężny silnik spalinowy [od nazw. R. Diesel (1858–1913, wynalazca)]  dieslowski"
"separatyzm","(m) <ang. separatism, z łac. separatus oddzielony> dążenie do oderwania, oddzielenia się od reszty pod względem narodowym, politycznym, etnicznym, religijnym"
"ratafia","(ż) <wł. prawdopodobnie z łac. rata fiat (conventio) niech będzie zawarta (umowa) – rodzaj toastu> likier lub aromatyzowany napój alkoholowy, nalewka z różnych gatunków owoców, czasem doprawiana przyprawami korzennymi"
"werteryzm","(m) <od Werter> pełna pesymizmu i melancholii postawa jednostki, szukającej w marzeniach ucieczki od rzeczywistości, uważającej się za samotną i niezrozumianą"
"sonar","(m) <ang. skr. wyrazów: sound dźwięk + navigation nawigacja + ranging obliczanie odległości> urządzenie nadawczo-odbiorcze używane do wykrywania obiektów zanurzonych w wodzie, wychwytujące ultradźwięki: sonar wykrył łódź podwodną"
"gagman","(m) <ang. gagman> film pot. pracownik wytwórni filmowej, technik filmowy, którego specjalnością jest tworzenie gagów"
"morał","(m) <niem. Moral, fr. morale> . napomnienie, uwaga umoralniająca: prawić komu morały; 2. wniosek pouczający i wyjaśniający sens zdarzeń opisanych w utworze literackim, głównie w bajkach i przypowieściach: morał bajki"
"restrukturalizacja","(ż) <świeży neologizm polski: od re-+ strukturalizować, czynić strukturalnym> zmiana struktury gospodarczej kraju, struktury przedsiębiorstwa"
"termodynamika","(ż) <termo-+ fr. dynamique; z gr.> dział fizyki zajmujący się zagadnieniami przemian energetycznych oraz analizą tendencji do zmian stanów równowagi; termodynamika chemiczna dział chemii zajmujący się termodynamiką w odniesieniu do procesów fizykochemicznych; termodynamika techniczna termodynamika zajmująca się głównie analizą zjawisk zachodzących w maszynach i urządzeniach cieplnych"
"hi fi","<skr. ang. high fidelity, dosł. wysoka wierność> oznaczenie urządzeń elektroakustycznych wysokiej jakości"
"konformistyczny","(przym.) <od konformista> stosujący się do określonych norm, wartości, poglądów; zgodny z czymś: postawa konformistyczna"
"biskup","(m) <łac. episcopus, z gr. epískopos nadzorca> duchowny katolicki mający najwyższy stopień święceń kapłańskich; biskup rzymski (papież), biskup polowy ? biskupi"
"asambl","(m) <fr. assemblée> grupa ludzi, towarzystwo (przest.)  asamblaż"
"laryngolog","(m) <od laryngologia> lekarz specjalista w dziedzinie laryngologii"
"pedant","(m) <fr. pédant, z wł. pedante surowy nauczyciel> osoba przesadnie dokładna, skrupulatna, nadmiernie przywiązana do porządku ? pedanteria, pedantycznie, pedantyczny, pedantyzm"
"ogi","(m) <jap.> składany wachlarz japoński, wykonany z papieru, bambusa, rzadziej z jedwabiu i kości, często zdobiony malowidłami lub tekstami poetyckimi, uważany za symbol szczęścia"
"zenit","(m) <ang. zenith, fr. zénith, z hiszp. zenit, co z błędu pisarskiego: zam. zemt, z ar semt, samt (ar-r?s) kierunek pionowo w górę, nad głową> 1. pot. najwyższy punkt, poziom, punkt kulminacyjny, apogeum: być u zenitu, osiągnąć zenit; 2. najwyższy punkt na sferze niebieskiej, wyznaczony przez linię pionu poprowadzoną z miejsca obserwacji"
"oryginalny","(przym.) <łac. originalis pierwotny> 1. będący dziełem danego autora: oryginalny rysunek, kopia oryginalnego aktu; autentyczny, niebędący naśladownictwem; 2. tworzący samodzielnie, niekorzystający z zastanych wzorów: oryginalny artysta; 3. niezwykły, ekscentryczny, dziwaczny, niespotykany: oryginalny strój  oryginalność, oryginał"
"specjalizować","<fr. spécialiser> 1. dzielić na specjalności; wyodrębniać na podstawie pewnych kryteriów; 2. rzad. czynić kogoś specjalistą w jakiejś dziedzinie"
"trunek","(m) <niem. Trunk> alkohol: mocny, doskonały, szlachetny, podły trunek, mieszać trunki, nadużywać trunków, trunek uderzył komu do głowy  trunkowy: pot. człowiek trunkowy osoba lubiąca pić alkohol"
"postponować","kogo <niem. postponieren, z łac. postpono mniej cenić> okazywać komu brak szacunku, lekceważyć kogo, pomiatać kim ? spostponować, spostponowanie, spostponowany"
"leksykologia","(ż) <z gr. l?ksis + logos nauka> dział językoznawstwa, nauka o słownictwie, badająca m.in. znaczenie, użycie i pochodzenie wyrazów; teoretyczna podstawa leksykografii"
"tuz","(m) <śr.-w.-niem. tus> osoba ważna, mająca wpływy, osobistość; osoba uznana za wybitną w jakiejś dziedzinie: być tuzem"
"sejsmologia","(ż) <z gr. seismos + logia nauka> dział geofizyki, nauka zajmująca się badaniem trzęsień ziemi i zjawiskami rozchodzenia się fal sejsmicznych"
"greps","(m) <ang.-amer. grips lm> 1. dowcip, zręczne powiedzenie; 2. środ. chwyt komediowy w filmie lub kabarecie (zwykle banalny, niewyszukany), gag"
"misterium","(n; odm. w lm) <łac. mysterium tajemnica, z gr. mystrion> 1. tajemniczy obrządek, niezrozumiałe, tajemnicze zjawisko; 2. średn. widowisko o tematyce religijnej, dotyczące życia świętych i męczenników: misterium wielkopostne"
"supermarket","(m) <ang.-amer.> wielki, wielobranżowy sklep samoobsługowy, supersam; wielka hala targowa"
"antyfeminista","(m) <anty-+ feminista> . ktoś występujący przeciwko ruchom feministycznym, przeciwnik równouprawnienia kobiet; 2. pot. wróg kobiet: zagorzały antyfeminista  antyfeminizm"
"epizod","(m) <fr. épisode> 1. wypadek, wydarzenie zwykle bez większego znaczenia: krótki, nieistotny epizod; 2. lit. zdarzenie fabularne niezwiązane bezpośrednio z główną akcją utworu, wątek uboczny; 3. niewielka rola w sztuce lub filmie: grywać epizody"
"pata","<z gr. patheia wrażliwość na cierpienie> ostatni człon wyrazów złożonych, mający znaczenie: a) lekarz stosujący określony sposób leczenia: homeopata, b) osoba cierpiąca na określoną dolegliwość: meteoropata, psychopata, socjopata"
"prozaizacja","(ż) <od prozaizować> 1. nadawanie czemuś cech prozaiczności, powszedniości; 2. lit. nadawanie utworowi poetyckiemu cech prozy, wprowadzanie prozaizmów do wypowiedzi poetyckiej"
"platoniczny","(przym.) <fr. platonique, od im. Platon (427–347 p.n.e), filozof gr.> 1. czysty, duchowy, bez pierwiastka cielesnego, zmysłowego: platoniczne uczucie, platoniczna miłość; 2. nierealny, niemożliwy do zrealizowania: platoniczne mrzonki, marzenia, platoniczna idea"
"pasjonować","się czym <od pasja, fr. (se) passionner> poświęcać się czemuś bez reszty, mieć pasję czegoś, przejmować się czymś ? pasjonujący"
"sofista","(m) <gr. sophist??s; od sophia wiedza, mądrość> 1. w starożytnej Grecji (V–IV w. p.n.e.): nauczyciel filozof przygotowujący młodych obywateli do życia publicznego przez nauczanie retoryki, polityki, filozofii, etyki; głoszący sensualizm i relatywizm poznawczy oraz szacunek dla pojedynczego człowieka; 2. przen. człowiek sprytnie dowodzący nieprawdziwych tez za pomocą fałszywych argumentów"
"alergik","(m) osoba cierpiąca na alergię: mój syn jest alergikiem"
"gwarantować","<od gwarant> dawać gwarancję, ręczyć, zabezpieczać, zapewniać"
"Erato","(ż) <gr. Erato> mit. gr.-rzym. muza poezji lirycznej, zwłaszcza miłosnej"
"korybant","(m) <gr. korýbas> 1. mit. gr. a) bożek z otoczenia frygijskiej bogini Kybele, której kult był związany z orgiastycznymi tańcami przy wtórze bębnów i fletów, b) kapłan bogini Kybele; 2. przest. hulaka"
"sekstylion","(m) <fr. sextillion, wg million, od łac. sextus szósty> liczba jeden z 36 zerami, 1036, we Francji i byłym ZSRR – 1021"
"desensybilizacja","(ż) <de-+ łac. sensibilis czuły, wrażliwy> 1. fot. zmniejszenie światłoczułości naświetlonej błony fotograficznej pod wpływem związków chemicznych, w celu umożliwienia dalszej ich obróbki fotochemicznej pod kontrolą wzroku; 2. med. brak wrażliwości organizmu na powtórne wprowadzenie obcego ciała białkowego, głównie surowicy leczniczej; odczulenie"
"sestercja","(ż) <łac. sestertius> moneta rzymska bita w srebrze lub w brązie"
"seksagonalny","(przym.) <ang., fr. hexagonal; pomieszanie z seksangularny sześciokątny; od łac. sex sześć> 1. sześciokątny; 2. obejmujący sześć państw, sześć organizacji itp."
"decydent","(m) <łac. decidens rozstrzygający; decido odcinam, rozcinam, przen. rozstrzygam> ten, kto decyduje  decyzja"
"kontyngentowy","(przym.) <od kontyngent> dotyczący kontyngentu; ekon. umowy kontyngentowe jedna z form międzypaństwowych umów gospodarczych, w których ustala się kontyngenty przywozu i wywozu określonych towarów"
"onomastyka","(ż) <gr. onomastikós związany z imieniem> dział językoznawstwa badający nazwy geograficzne i osobowe; nazewnictwo  onomasta, onomastyczny, onomastykon"
"szwagier","(m) <niem. Schwager> mąż siostry, brat żony lub męża ? szwagierka"
"majeranek","(m) <zdr. od daw. majeran, majoran, z niem. Majoran, fr. maiorane> Majorana hortensis, roślina zielna z rodziny jasnotowatych, o drobnych, szaro omszonych liściach i bladoróżowych kwiatach, stosowana w przemyśle farmaceutycznym i kosmetycznym; używana jako aromatyczna przyprawa"
"cykada","(ż) <łac. cicada świerszcz, konik polny> zool. piewik, duży owad z rodziny o tej samej nazwie, samce tych gatunków wydają charakterystyczne, dość głośne dźwięki (za pomocą specjalnego narządu): „śpiew” cykad"
"manifestacja","(ż) <fr. manifestation, z łac. manifestatio ujawnienie> 1. zebranie masowe, zorganizowane w celu publicznego wyrażenia opinii lub stanowiska pewnej grupy, demonstracja  manifest, manifestować, manifestacyjny, manifestant; 2. ostentacyjne okazywanie swoich uczuć, zaznaczenie swego stanowiska: manifestacja niezadowolenia"
"imperialista","(m) <niem. Imperialist, fr. impérialiste (zwolennik cesarza Napoleona III we Francji), od impérial cesarski> człowiek prowadzący lub popierający politykę imperializmu; zwolennik imperializmu"
"tolerancja","(ż) <fr. tolérance, z łac. tolerantia wytrzymałość na coś> 1. wyrozumiałość dla czyjegoś odmiennego postępowania, poglądów, wierzeń: tolerancja polityczna, religijna, tolerancja czego, tolerancja dla kogo, czego, tolerancja w czym, względem kogo, w zakresie czego, zachować tolerancję, pozbawiony tolerancji; 2. med. zdolność do znoszenia dużych dawek leków bez objawów chorobowych; 3. techn. dopuszczalne odchylenie od ustalonych przepisowo norm dotyczących np. wymiaru, wielkości wytwarzanych przedmiotów  tolerancyjny"
"abulia","(ż) <gr. a-boulía brak woli> chorobliwy brak lub słabość woli, przejawia się niemożnością podjęcia decyzji i realizacji postanowień, brakiem energii życiowej  abulik, abuliczny"
"eschatologia","(ż) <gr. éschatos ostateczny + -logia> rel. doktryna filozoficzna dotycząca życia wiecznego, pośmiertnych losów człowieka, także ostatecznego celu, końca świata  eschatologiczny"
"prowokacyjny","(przym.) <od prowokacja> mający charakter prowokacji, będący prowokacją; wyzywający, zaczepny: prowokacyjne zachowanie, prowokacyjna książka, prowokacyjne przemówienie"
"garsoniera","(ż) <fr. garçonni?re od garçon chłopiec, młody mężczyzna> niewielkie jednopokojowe mieszkanie, kawalerka"
"altruizm","(m) <łac. alter inny, drugi> troska o los innych ludzi, gotowość do pomocy i poświęcenia się dla dobra innych, przeciwieństwo egoizmu  altruista, altruistyczny: altruistyczna postawa"
"pierrot","(m) <fr.> pajac, błazen w charakterystycznym obszernym kostiumie, z ubieloną twarzą o smutnym wyrazie; postać tragikomiczna z dawnej pantomimy francuskiej"
"bosman","(m)<niem. Bootsmann> stopień podoficerski w marynarce wojennej (odpowiednik sierżanta); funkcja podoficera na statku ? bosmanat"
"cyto","<gr. kýtos rodzaj naczynia, komórka> część wyrazów wskazująca na ich związek z pojęciem komórki: cytoplazma, cytologia, cytochemia, cytogenetyka"
"syndetikon","(m) <niem. Syndetikon, z gr. syndetikós (n syndetikón) związujący> półpłynny klej wyrabiany z odpadków skóry lub kości"
"portiera","(ż) <fr. porti?re> kotara, zasłona drzwi lub okien z grubego i ciężkiego materiału: aksamitna portiera, zapuścić, zaciągnąć portiery, odsłonić, podnieść portiery"
